Category,Year,County,Crime_Count,Median_Income
"Adult Arrests - NIBRS - Washington Association of
Sheriffs and Police Chiefs",2020,Snohomish,NA,NA
Hacking_Computer Invasion,2020,King,2,NA
Hacking_Computer Invasion,2020,Snohomish,3,NA
Hacking_Computer Invasion,2020,King,2,NA
Hacking_Computer Invasion,2020,Snohomish,0,NA
Hacking_Computer Invasion,2020,King,0,NA
Hacking_Computer Invasion,2020,Snohomish,3,NA
Hacking_Computer Invasion,2020,King,0,NA
Hacking_Computer Invasion,2020,Snohomish,0,NA
Group B Offenses,2020,King,10569,NA
Group B Offenses,2020,Snohomish,4038,NA
Group B Offenses,2020,King,10569,NA
Group B Offenses,2020,Snohomish,116,NA
Group B Offenses,2020,King,206,NA
Group B Offenses,2020,Snohomish,4038,NA
Group B Offenses,2020,King,206,NA
Group B Offenses,2020,Snohomish,116,NA
"Superior Court Filings - Office of the Administrator for the
Courts",2020,King,NA,NA
"Superior Court Filings - Office of the Administrator for the
Courts",2020,Snohomish,NA,NA
Homicide,2020,King,0,NA
Homicide,2020,Snohomish,22,NA
Homicide,2020,King,0,NA
Homicide,2020,Snohomish,0,NA
Homicide,2020,King,0,NA
Homicide,2020,Snohomish,0,NA
Homicide,2020,King,0,NA
Homicide,2020,Snohomish,0,NA
Homicide,2020,King,5,NA
Homicide,2020,Snohomish,22,NA
Homicide,2020,King,5,NA
Homicide,2020,Snohomish,0,NA
Homicide,2020,King,5,NA
Homicide,2020,Snohomish,0,NA
Homicide,2020,King,5,NA
Homicide,2020,Snohomish,0,NA
Homicide,2020,King,761,NA
Homicide,2020,Snohomish,22,NA
Homicide,2020,King,761,NA
Homicide,2020,Snohomish,0,NA
Homicide,2020,King,761,NA
Homicide,2020,Snohomish,0,NA
Homicide,2020,King,761,NA
Homicide,2020,Snohomish,0,NA
Homicide,2020,King,711,NA
Homicide,2020,Snohomish,22,NA
Homicide,2020,King,711,NA
Homicide,2020,Snohomish,0,NA
Homicide,2020,King,711,NA
Homicide,2020,Snohomish,0,NA
Homicide,2020,King,711,NA
Homicide,2020,Snohomish,0,NA
Sex Crimes,2020,King,0,NA
Sex Crimes,2020,Snohomish,191,NA
Sex Crimes,2020,King,0,NA
Sex Crimes,2020,Snohomish,29,NA
Sex Crimes,2020,King,0,NA
Sex Crimes,2020,Snohomish,5.1,NA
Sex Crimes,2020,King,0,NA
Sex Crimes,2020,Snohomish,67,NA
Sex Crimes,2020,King,0,NA
Sex Crimes,2020,Snohomish,51.5,NA
Sex Crimes,2020,King,0,NA
Sex Crimes,2020,Snohomish,15,NA
Sex Crimes,2020,King,0,NA
Sex Crimes,2020,Snohomish,37,NA
Sex Crimes,2020,King,0,NA
Sex Crimes,2020,Snohomish,56,NA
Sex Crimes,2020,King,49,NA
Sex Crimes,2020,Snohomish,191,NA
Sex Crimes,2020,King,49,NA
Sex Crimes,2020,Snohomish,29,NA
Sex Crimes,2020,King,49,NA
Sex Crimes,2020,Snohomish,5.1,NA
Sex Crimes,2020,King,49,NA
Sex Crimes,2020,Snohomish,67,NA
Sex Crimes,2020,King,49,NA
Sex Crimes,2020,Snohomish,51.5,NA
Sex Crimes,2020,King,49,NA
Sex Crimes,2020,Snohomish,15,NA
Sex Crimes,2020,King,49,NA
Sex Crimes,2020,Snohomish,37,NA
Sex Crimes,2020,King,49,NA
Sex Crimes,2020,Snohomish,56,NA
Sex Crimes,2020,King,5.7,NA
Sex Crimes,2020,Snohomish,191,NA
Sex Crimes,2020,King,5.7,NA
Sex Crimes,2020,Snohomish,29,NA
Sex Crimes,2020,King,5.7,NA
Sex Crimes,2020,Snohomish,5.1,NA
Sex Crimes,2020,King,5.7,NA
Sex Crimes,2020,Snohomish,67,NA
Sex Crimes,2020,King,5.7,NA
Sex Crimes,2020,Snohomish,51.5,NA
Sex Crimes,2020,King,5.7,NA
Sex Crimes,2020,Snohomish,15,NA
Sex Crimes,2020,King,5.7,NA
Sex Crimes,2020,Snohomish,37,NA
Sex Crimes,2020,King,5.7,NA
Sex Crimes,2020,Snohomish,56,NA
Sex Crimes,2020,King,87,NA
Sex Crimes,2020,Snohomish,191,NA
Sex Crimes,2020,King,87,NA
Sex Crimes,2020,Snohomish,29,NA
Sex Crimes,2020,King,87,NA
Sex Crimes,2020,Snohomish,5.1,NA
Sex Crimes,2020,King,87,NA
Sex Crimes,2020,Snohomish,67,NA
Sex Crimes,2020,King,87,NA
Sex Crimes,2020,Snohomish,51.5,NA
Sex Crimes,2020,King,87,NA
Sex Crimes,2020,Snohomish,15,NA
Sex Crimes,2020,King,87,NA
Sex Crimes,2020,Snohomish,37,NA
Sex Crimes,2020,King,87,NA
Sex Crimes,2020,Snohomish,56,NA
Sex Crimes,2020,King,74.9,NA
Sex Crimes,2020,Snohomish,191,NA
Sex Crimes,2020,King,74.9,NA
Sex Crimes,2020,Snohomish,29,NA
Sex Crimes,2020,King,74.9,NA
Sex Crimes,2020,Snohomish,5.1,NA
Sex Crimes,2020,King,74.9,NA
Sex Crimes,2020,Snohomish,67,NA
Sex Crimes,2020,King,74.9,NA
Sex Crimes,2020,Snohomish,51.5,NA
Sex Crimes,2020,King,74.9,NA
Sex Crimes,2020,Snohomish,15,NA
Sex Crimes,2020,King,74.9,NA
Sex Crimes,2020,Snohomish,37,NA
Sex Crimes,2020,King,74.9,NA
Sex Crimes,2020,Snohomish,56,NA
Sex Crimes,2020,King,18,NA
Sex Crimes,2020,Snohomish,191,NA
Sex Crimes,2020,King,18,NA
Sex Crimes,2020,Snohomish,29,NA
Sex Crimes,2020,King,18,NA
Sex Crimes,2020,Snohomish,5.1,NA
Sex Crimes,2020,King,18,NA
Sex Crimes,2020,Snohomish,67,NA
Sex Crimes,2020,King,18,NA
Sex Crimes,2020,Snohomish,51.5,NA
Sex Crimes,2020,King,18,NA
Sex Crimes,2020,Snohomish,15,NA
Sex Crimes,2020,King,18,NA
Sex Crimes,2020,Snohomish,37,NA
Sex Crimes,2020,King,18,NA
Sex Crimes,2020,Snohomish,56,NA
Sex Crimes,2020,King,62,NA
Sex Crimes,2020,Snohomish,191,NA
Sex Crimes,2020,King,62,NA
Sex Crimes,2020,Snohomish,29,NA
Sex Crimes,2020,King,62,NA
Sex Crimes,2020,Snohomish,5.1,NA
Sex Crimes,2020,King,62,NA
Sex Crimes,2020,Snohomish,67,NA
Sex Crimes,2020,King,62,NA
Sex Crimes,2020,Snohomish,51.5,NA
Sex Crimes,2020,King,62,NA
Sex Crimes,2020,Snohomish,15,NA
Sex Crimes,2020,King,62,NA
Sex Crimes,2020,Snohomish,37,NA
Sex Crimes,2020,King,62,NA
Sex Crimes,2020,Snohomish,56,NA
Sex Crimes,2020,King,106,NA
Sex Crimes,2020,Snohomish,191,NA
Sex Crimes,2020,King,106,NA
Sex Crimes,2020,Snohomish,29,NA
Sex Crimes,2020,King,106,NA
Sex Crimes,2020,Snohomish,5.1,NA
Sex Crimes,2020,King,106,NA
Sex Crimes,2020,Snohomish,67,NA
Sex Crimes,2020,King,106,NA
Sex Crimes,2020,Snohomish,51.5,NA
Sex Crimes,2020,King,106,NA
Sex Crimes,2020,Snohomish,15,NA
Sex Crimes,2020,King,106,NA
Sex Crimes,2020,Snohomish,37,NA
Sex Crimes,2020,King,106,NA
Sex Crimes,2020,Snohomish,56,NA
Property Crimes,2020,King,0,NA
Property Crimes,2020,Snohomish,463,NA
Other Felonies,2020,King,0,NA
Other Felonies,2020,Snohomish,293,NA
"Jail Average Daily Populations (ADP) - Washington
Association of Sheriffs and Police Chiefs",2020,King,NA,NA
"Jail Average Daily Populations (ADP) - Washington
Association of Sheriffs and Police Chiefs",2020,Snohomish,NA,NA
Rated Capacity,2020,King,2604,NA
Rated Capacity,2020,Snohomish,1025,NA
Pre-trial ADP,2020,King,NA,NA
Pre-trial ADP,2020,Snohomish,NA,NA
Post-trial ADP,2020,King,NA,NA
Post-trial ADP,2020,Snohomish,NA,NA
Other ADP,2020,King,NA,NA
Other ADP,2020,Snohomish,NA,NA
Total ADP,2020,King,1666,NA
Total ADP,2020,Snohomish,524,NA
Felony Jail Sentences - Caseload Forecast Council,2020,King,NA,NA
Felony Jail Sentences - Caseload Forecast Council,2020,Snohomish,NA,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Fiscal   Year,2020,King,2020,NA
Fiscal   Year,2020,Snohomish,2020,NA
Other Property Crimes,2020,King,296,NA
Other Property Crimes,2020,Snohomish,236,NA
Other Property Crimes,2020,King,296,NA
Other Property Crimes,2020,Snohomish,3,NA
Other Property Crimes,2020,King,296,NA
Other Property Crimes,2020,Snohomish,184,NA
Other Property Crimes,2020,King,296,NA
Other Property Crimes,2020,Snohomish,33.2,NA
Other Property Crimes,2020,King,296,NA
Other Property Crimes,2020,Snohomish,65,NA
Other Property Crimes,2020,King,296,NA
Other Property Crimes,2020,Snohomish,23,NA
Other Property Crimes,2020,King,296,NA
Other Property Crimes,2020,Snohomish,39,NA
Other Property Crimes,2020,King,3.4,NA
Other Property Crimes,2020,Snohomish,236,NA
Other Property Crimes,2020,King,3.4,NA
Other Property Crimes,2020,Snohomish,3,NA
Other Property Crimes,2020,King,3.4,NA
Other Property Crimes,2020,Snohomish,184,NA
Other Property Crimes,2020,King,3.4,NA
Other Property Crimes,2020,Snohomish,33.2,NA
Other Property Crimes,2020,King,3.4,NA
Other Property Crimes,2020,Snohomish,65,NA
Other Property Crimes,2020,King,3.4,NA
Other Property Crimes,2020,Snohomish,23,NA
Other Property Crimes,2020,King,3.4,NA
Other Property Crimes,2020,Snohomish,39,NA
Other Property Crimes,2020,King,300,NA
Other Property Crimes,2020,Snohomish,236,NA
Other Property Crimes,2020,King,300,NA
Other Property Crimes,2020,Snohomish,3,NA
Other Property Crimes,2020,King,300,NA
Other Property Crimes,2020,Snohomish,184,NA
Other Property Crimes,2020,King,300,NA
Other Property Crimes,2020,Snohomish,33.2,NA
Other Property Crimes,2020,King,300,NA
Other Property Crimes,2020,Snohomish,65,NA
Other Property Crimes,2020,King,300,NA
Other Property Crimes,2020,Snohomish,23,NA
Other Property Crimes,2020,King,300,NA
Other Property Crimes,2020,Snohomish,39,NA
Other Property Crimes,2020,King,29.9,NA
Other Property Crimes,2020,Snohomish,236,NA
Other Property Crimes,2020,King,29.9,NA
Other Property Crimes,2020,Snohomish,3,NA
Other Property Crimes,2020,King,29.9,NA
Other Property Crimes,2020,Snohomish,184,NA
Other Property Crimes,2020,King,29.9,NA
Other Property Crimes,2020,Snohomish,33.2,NA
Other Property Crimes,2020,King,29.9,NA
Other Property Crimes,2020,Snohomish,65,NA
Other Property Crimes,2020,King,29.9,NA
Other Property Crimes,2020,Snohomish,23,NA
Other Property Crimes,2020,King,29.9,NA
Other Property Crimes,2020,Snohomish,39,NA
Other Property Crimes,2020,King,216,NA
Other Property Crimes,2020,Snohomish,236,NA
Other Property Crimes,2020,King,216,NA
Other Property Crimes,2020,Snohomish,3,NA
Other Property Crimes,2020,King,216,NA
Other Property Crimes,2020,Snohomish,184,NA
Other Property Crimes,2020,King,216,NA
Other Property Crimes,2020,Snohomish,33.2,NA
Other Property Crimes,2020,King,216,NA
Other Property Crimes,2020,Snohomish,65,NA
Other Property Crimes,2020,King,216,NA
Other Property Crimes,2020,Snohomish,23,NA
Other Property Crimes,2020,King,216,NA
Other Property Crimes,2020,Snohomish,39,NA
Other Property Crimes,2020,King,84,NA
Other Property Crimes,2020,Snohomish,236,NA
Other Property Crimes,2020,King,84,NA
Other Property Crimes,2020,Snohomish,3,NA
Other Property Crimes,2020,King,84,NA
Other Property Crimes,2020,Snohomish,184,NA
Other Property Crimes,2020,King,84,NA
Other Property Crimes,2020,Snohomish,33.2,NA
Other Property Crimes,2020,King,84,NA
Other Property Crimes,2020,Snohomish,65,NA
Other Property Crimes,2020,King,84,NA
Other Property Crimes,2020,Snohomish,23,NA
Other Property Crimes,2020,King,84,NA
Other Property Crimes,2020,Snohomish,39,NA
Other Property Crimes,2020,King,116,NA
Other Property Crimes,2020,Snohomish,236,NA
Other Property Crimes,2020,King,116,NA
Other Property Crimes,2020,Snohomish,3,NA
Other Property Crimes,2020,King,116,NA
Other Property Crimes,2020,Snohomish,184,NA
Other Property Crimes,2020,King,116,NA
Other Property Crimes,2020,Snohomish,33.2,NA
Other Property Crimes,2020,King,116,NA
Other Property Crimes,2020,Snohomish,65,NA
Other Property Crimes,2020,King,116,NA
Other Property Crimes,2020,Snohomish,23,NA
Other Property Crimes,2020,King,116,NA
Other Property Crimes,2020,Snohomish,39,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
Unknown,2020,King,0,NA
Unknown,2020,Snohomish,0,NA
"Average Felony Jail Sentences (Months) - Caseload
Forecast Council",2020,King,NA,NA
"Average Felony Jail Sentences (Months) - Caseload
Forecast Council",2020,Snohomish,NA,NA
Average Sentence,2020,King,4.4,NA
Average Sentence,2020,Snohomish,3.4,NA
Average Sentence,2020,King,4.4,NA
Average Sentence,2020,Snohomish,43.8,NA
Average Sentence,2020,King,50.4,NA
Average Sentence,2020,Snohomish,3.4,NA
Average Sentence,2020,King,50.4,NA
Average Sentence,2020,Snohomish,43.8,NA
Prison Admissions - Department of Corrections,2020,King,NA,NA
Prison Admissions - Department of Corrections,2020,Snohomish,NA,NA
New Admissions,2020,King,435,NA
New Admissions,2020,Snohomish,290,NA
New Admissions,2020,King,435,NA
New Admissions,2020,Snohomish,17,NA
New Admissions,2020,King,62,NA
New Admissions,2020,Snohomish,290,NA
New Admissions,2020,King,62,NA
New Admissions,2020,Snohomish,17,NA
Readmissions,2020,King,579,NA
Readmissions,2020,Snohomish,265,NA
Readmissions,2020,King,579,NA
Readmissions,2020,Snohomish,5,NA
Readmissions,2020,King,17,NA
Readmissions,2020,Snohomish,265,NA
Readmissions,2020,King,17,NA
Readmissions,2020,Snohomish,5,NA
Other Admission,2020,King,146,NA
Other Admission,2020,Snohomish,14,NA
Other Admission,2020,King,146,NA
Other Admission,2020,Snohomish,10,NA
Other Admission,2020,King,146,NA
Other Admission,2020,Snohomish,1,NA
Other Admission,2020,King,146,NA
Other Admission,2020,Snohomish,1,NA
Other Admission,2020,King,33,NA
Other Admission,2020,Snohomish,14,NA
Other Admission,2020,King,33,NA
Other Admission,2020,Snohomish,10,NA
Other Admission,2020,King,33,NA
Other Admission,2020,Snohomish,1,NA
Other Admission,2020,King,33,NA
Other Admission,2020,Snohomish,1,NA
Other Admission,2020,King,35,NA
Other Admission,2020,Snohomish,14,NA
Other Admission,2020,King,35,NA
Other Admission,2020,Snohomish,10,NA
Other Admission,2020,King,35,NA
Other Admission,2020,Snohomish,1,NA
Other Admission,2020,King,35,NA
Other Admission,2020,Snohomish,1,NA
Other Admission,2020,King,45,NA
Other Admission,2020,Snohomish,14,NA
Other Admission,2020,King,45,NA
Other Admission,2020,Snohomish,10,NA
Other Admission,2020,King,45,NA
Other Admission,2020,Snohomish,1,NA
Other Admission,2020,King,45,NA
Other Admission,2020,Snohomish,1,NA
Parole_CCI Violations,2020,King,5755,NA
Parole_CCI Violations,2020,Snohomish,2932,NA
Prison Sentences - Caseload Forecast Council,2020,King,NA,NA
Prison Sentences - Caseload Forecast Council,2020,Snohomish,NA,NA
"Average Prison Sentences (Months) - Caseload Forecast
Council",2020,King,NA,NA
"Average Prison Sentences (Months) - Caseload Forecast
Council",2020,Snohomish,NA,NA
"Juvenile Arrests - SRS - Washington Association of
Sheriffs and Police Chiefs",2020,King,NA,NA
"Juvenile Arrests - SRS - Washington Association of
Sheriffs and Police Chiefs",2020,Snohomish,NA,NA
Other Felony Crimes,2020,King,0,NA
Other Felony Crimes,2020,Snohomish,0,NA
"Juvenile Arrests - NIBRS - Washington Association of
Sheriffs and Police Chiefs",2020,King,NA,NA
"Juvenile Arrests - NIBRS - Washington Association of
Sheriffs and Police Chiefs",2020,Snohomish,NA,NA
"Juvenile Admissions - Juvenile Rehabilitation
Administration",2020,King,NA,NA
"Juvenile Admissions - Juvenile Rehabilitation
Administration",2020,Snohomish,NA,NA
DOC Admissions,2020,King,19,NA
DOC Admissions,2020,Snohomish,3,NA
Parole Revocations,2020,King,9,NA
Parole Revocations,2020,Snohomish,8,NA
Juvenile Dispositions - Caseload Forecast Council,2020,King,NA,NA
Juvenile Dispositions - Caseload Forecast Council,2020,Snohomish,NA,NA
"Motor Vehicle Related
Crimes",2020,King,23,NA
"Motor Vehicle Related
Crimes",2020,Snohomish,5,NA
"Motor Vehicle Related
Crimes",2020,King,23,NA
"Motor Vehicle Related
Crimes",2020,Snohomish,10,NA
"Motor Vehicle Related
Crimes",2020,King,23,NA
"Motor Vehicle Related
Crimes",2020,Snohomish,10,NA
"Motor Vehicle Related
Crimes",2020,King,23,NA
"Motor Vehicle Related
Crimes",2020,Snohomish,5,NA
"Motor Vehicle Related
Crimes",2020,King,23,NA
"Motor Vehicle Related
Crimes",2020,Snohomish,10,NA
"Motor Vehicle Related
Crimes",2020,King,23,NA
"Motor Vehicle Related
Crimes",2020,Snohomish,10,NA
"Motor Vehicle Related
Crimes",2020,King,42,NA
"Motor Vehicle Related
Crimes",2020,Snohomish,5,NA
"Motor Vehicle Related
Crimes",2020,King,42,NA
"Motor Vehicle Related
Crimes",2020,Snohomish,10,NA
"Motor Vehicle Related
Crimes",2020,King,42,NA
"Motor Vehicle Related
Crimes",2020,Snohomish,10,NA
Public Disturbance,2020,King,2,NA
Public Disturbance,2020,Snohomish,9,NA
Public Disturbance,2020,King,2,NA
Public Disturbance,2020,Snohomish,2,NA
Public Disturbance,2020,King,2,NA
Public Disturbance,2020,Snohomish,2,NA
Public Disturbance,2020,King,7,NA
Public Disturbance,2020,Snohomish,9,NA
Public Disturbance,2020,King,7,NA
Public Disturbance,2020,Snohomish,2,NA
Public Disturbance,2020,King,7,NA
Public Disturbance,2020,Snohomish,2,NA
Public Disturbance,2020,King,7,NA
Public Disturbance,2020,Snohomish,9,NA
Public Disturbance,2020,King,7,NA
Public Disturbance,2020,Snohomish,2,NA
Public Disturbance,2020,King,7,NA
Public Disturbance,2020,Snohomish,2,NA
"Obstructing Governmental
Operation",2020,King,7,NA
"Obstructing Governmental
Operation",2020,Snohomish,8,NA
"Obstructing Governmental
Operation",2020,King,7,NA
"Obstructing Governmental
Operation",2020,Snohomish,23,NA
"Obstructing Governmental
Operation",2020,King,7,NA
"Obstructing Governmental
Operation",2020,Snohomish,41,NA
"Obstructing Governmental
Operation",2020,King,7,NA
"Obstructing Governmental
Operation",2020,Snohomish,8,NA
"Obstructing Governmental
Operation",2020,King,7,NA
"Obstructing Governmental
Operation",2020,Snohomish,23,NA
"Obstructing Governmental
Operation",2020,King,7,NA
"Obstructing Governmental
Operation",2020,Snohomish,41,NA
"Obstructing Governmental
Operation",2020,King,7,NA
"Obstructing Governmental
Operation",2020,Snohomish,8,NA
"Obstructing Governmental
Operation",2020,King,7,NA
"Obstructing Governmental
Operation",2020,Snohomish,23,NA
"Obstructing Governmental
Operation",2020,King,7,NA
"Obstructing Governmental
Operation",2020,Snohomish,41,NA
"Average Minimum Juvenile Dispositions (Days) - Caseload
Forecast Council",2020,King,NA,NA
"Average Minimum Juvenile Dispositions (Days) - Caseload
Forecast Council",2020,Snohomish,NA,NA
"Average Minimum
Dispositions",2020,King,73,NA
"Average Minimum
Dispositions",2020,Snohomish,26,NA
"Average Maximum Juvenile Dispositions (Days) -
Caseload Forecast Council",2020,King,NA,NA
"Average Maximum Juvenile Dispositions (Days) -
Caseload Forecast Council",2020,Snohomish,NA,NA
"Average Maximum
Dispositions",2020,King,94,NA
"Average Maximum
Dispositions",2020,Snohomish,38,NA
Males 0-11,2021,King,154803,NA
Males 0-11,2021,Snohomish,63763,NA
Males 12-17,2021,King,79118,NA
Males 12-17,2021,Snohomish,32202,NA
Males 18-39,2021,King,407152,NA
Males 18-39,2021,Snohomish,128461,NA
Males 40+,2021,King,505659,NA
